batch,with_zipmap_us,without_zipmap_us,ratio
1,102.28457834394905,106.12233879423329,0.9638364505165544
64,48.66189213709677,48.62869215425532,1.0006827241566798
1024,48.0048029296875,69.19734375,0.6937376541955412
16384,47.20403035888672,47.28734123535156,0.9982381991820982
