config,sweep,dataset,n_features,n_trees,threads,path,batch,n_calls,median_us_per_row,iqr_us_per_row,min_us_per_row,max_us_per_row,call_p50_us,call_p95_us,call_p99_us
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_dmatrix,256,89,4.004412658005618,0.4392920031601122,3.9271195136938206,6.36479994733146,1014.404,1637.1151999999997,1817.8865000000003
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,cat_sklearn,4096,74,0.5388465279244088,0.03897780299831077,0.5073879262563344,0.6191233009132179,2001.33,2737.5558499999993,3733.4437200000007
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,lgb_booster,1024,25,5.86799328125,0.136235390625,5.75504328125,6.143901015625,5916.914,6465.225800000001,7825.636119999999
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,cat_onnx,4,3000,9.810659,1.2444415000000006,8.535176416666667,10.271084333333334,36.83,49.47554999999999,61.48712999999998
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,lgb_booster,16,862,8.856757468097449,0.4734816922853824,8.595431699535963,10.213384135730859,136.864,184.63364999999982,246.33556000000013
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,lgb_booster,1,3000,57.12151,24.699765166666666,48.32121033333333,79.709358,52.870000000000005,91.80245,122.0552799999998
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_inplace,8,290,57.90861120689655,1.6009068965517201,56.134784482758626,70.68378965517242,446.733,519.3725,1411.393630000001
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_sklearn,4,218,157.73517889908257,12.842936353211002,149.29949311926606,200.2235263761468,604.3335,729.0732,1733.8727000000017
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,cat_sklearn,1,388,330.42258247422683,33.80103479381444,308.3662551546392,411.11196391752577,322.5955,414.81864999999993,520.5737799999996
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,cat_sklearn,8,343,54.932238702623906,4.294335276967928,53.31678279883382,63.32034693877551,436.878,508.1093999999998,1033.477639999997
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,cat_onnx,256,121,4.860291903409091,0.050619318181817974,4.800102530991736,5.157165999483471,1222.108,1397.058,1860.7191000000007
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,cat_onnx,16384,5,4.784912731933594,0.10528350830078104,4.719383447265625,4.894584265136718,77591.262,86583.9601,88746.06262
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,cat_onnx,1,3000,23.587441,7.217965500000002,15.762314,31.580128000000002,22.369,32.64825,48.627039999999994
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_onnx,64,337,7.078976956602374,0.17239822885756695,6.960459198813056,7.508964391691395,446.14,489.44829999999996,643.6416200000006
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,cat_sklearn,32,313,18.77850928514377,2.170291283945687,16.330384784345046,20.89060193690096,460.47,1316.870699999996,1728.615839999999
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,lgb_booster,32,458,7.716068845524018,3.3616864424126636,7.257528452510917,11.757591361899564,241.9975,377.58799999999997,453.15233000000023
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,lgb_onnx,128,243,4.663871752829218,0.09644262795781966,4.558910976080247,4.961521958590535,584.977,726.439,874.2602800000003
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,lgb_onnx,16,1674,5.969626418757467,0.21414588933691725,5.822333109318996,6.574436753285544,93.816,112.02674999999999,145.35434999999998
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_onnx,32,927,4.9257020631067965,0.09586728020496249,4.862959850323625,5.563782227615966,155.301,194.15819999999997,253.67235999999974
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_dmatrix,32,247,16.027301113360323,0.9346946482793541,14.8891195597166,17.489314524291498,491.342,624.5325999999998,784.8490800000004
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,lgb_onnx,256,126,4.554490668402777,0.07391083829365108,4.504207248263889,4.987931330605159,1156.3825,1354.6754999999998,1693.7522500000005
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_dmatrix,4,367,133.84518732970028,27.00965224795641,102.96726021798365,156.72905040871933,509.922,648.6236,1257.4591999999986
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_sklearn,128,142,8.535911641725352,0.24979098811619593,8.25668447403169,8.766768705985916,1055.393,1189.7398499999993,2166.2342499999977
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,lgb_sklearn,128,75,15.898801666666666,0.7325130208333306,15.028694270833334,16.70577875,1967.917,2398.7378,3940.75888
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_dmatrix,512,95,3.121940912828947,0.03592456825657919,3.086284210526316,3.4832910361842107,1578.253,1843.6185999999998,2633.28388
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_inplace,64,326,7.167769986579755,0.3325542800996937,7.0364335218558285,7.7424663055981595,444.52700000000004,570.48125,751.3243000000012
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_onnx,1024,31,4.20164827998992,0.0711907604586699,4.144570154989919,4.533032919606855,4261.973,4692.525,6352.4803999999995
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,lgb_booster,16384,5,7.192321594238281,1.5627571166992187,5.708094714355469,7.577572412109375,115906.755,126138.73909999999,128227.90278
