config,sweep,dataset,n_features,n_trees,threads,path,batch,n_calls,median_us_per_row,iqr_us_per_row,min_us_per_row,max_us_per_row,call_p50_us,call_p95_us,call_p99_us
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_sklearn,16,86,85.50396802325582,5.850174781976747,79.92661845930232,105.0675777616279,1331.4434999999999,1741.874,2402.535849999998
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_inplace,4,191,185.9014607329843,14.607098167539277,173.0576884816754,203.98435732984294,705.084,968.156,1213.677
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_booster,64,68,35.37858777573529,0.8724630055147031,32.76142876838235,36.991627527573534,2156.3405000000002,2867.1719999999996,3325.746079999999
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_onnx,64,84,24.046651413690476,2.16876590401786,23.288224144345236,31.8789453125,1483.547,2215.2429999999995,2764.712459999998
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_sklearn,16,80,94.74855390625001,6.961317578125005,90.10044296874999,115.9306078125,1485.6585,2225.74295,3093.7581800000044
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_dmatrix,16,61,95.88047336065574,8.001611168032795,86.25157889344263,109.03258401639344,1464.441,2204.919,2978.6164999999983
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_onnx,512,8,35.28603979492188,2.5152122802734382,34.20429711914063,39.21460180664062,18119.436999999998,21702.24845,24099.577319999997
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_sklearn,4,112,260.26479017857145,97.36771205357147,224.39975223214287,402.90384598214285,1008.353,1787.4775000000004,2498.8640400000004
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_onnx,256,26,23.35637965745192,1.9244986478365362,21.803226862980768,25.683103215144232,5703.4529999999995,7234.0512499999995,8366.277
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_booster,2,1019,83.71789106967616,4.629708292443567,78.469649656526,88.55379146221786,149.199,269.1676,409.1206800000001
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_sklearn,256,15,37.85690104166667,3.9913308593749974,36.251271875,42.309361197916665,9575.043,12829.693399999995,14843.40431999999
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_onnx,2,2372,53.25733600337268,13.642420004215857,40.59580754637437,69.84913048060709,101.61850000000001,156.34234999999998,294.33140000000003
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_dmatrix,64,66,40.90617305871212,3.563547111742416,34.7226884469697,44.70412310606061,2517.9475,3516.585,4841.182
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_inplace,1,223,643.4168206278026,89.67524215246624,423.43476681614345,790.7707488789237,572.243,1095.3084000000001,2380.3168400000004
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_onnx,8,390,32.09950224358975,3.2742725961538497,30.41033141025641,36.436589423076924,243.2185,360.1961999999999,442.6164199999988
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,cat_onnx,16,285,32.303423245614034,2.1517496710526274,31.579202631578948,36.57638114035088,509.893,688.4750999999998,876.0228799999983
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_sklearn,32,70,69.39152098214286,11.333817633928575,63.029441517857144,87.83634151785715,2184.767,3378.7036,4082.790079999991
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_sklearn,2,170,493.64780588235294,54.963302941176494,461.89146470588236,619.7507411764706,918.0029999999999,1567.4575,2179.813199999999
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_sklearn,32,123,41.22577362804878,5.976275279471551,35.44333155487805,47.30620020325203,1250.324,1964.7515999999994,2675.2729600000002
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,cat_onnx,1024,5,25.89984453125,9.93213115234375,25.261540625000002,43.0567357421875,26798.518,44380.913499999995,46216.37488
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,cat_onnx,4096,5,25.692841894531252,9.229437622070314,24.727098388671877,40.30620014648438,106218.766,170078.132,180436.32098000002
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,cat_sklearn,256,160,3.337840087890625,0.19020827636718796,3.20771220703125,3.7809061279296876,860.0085,1032.63625,1378.1445000000028
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,cat_sklearn,1024,65,1.7828928936298079,0.13939764873798066,1.595406280048077,2.097043269230769,1801.838,2449.7859,3757.4008
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_booster,4,579,56.009126511226256,2.053206822107086,54.249841105354065,65.32244127806563,213.478,330.81719999999996,467.3253999999997
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_sklearn,1024,5,37.213258007812506,7.793273437500005,32.517659570312496,45.3103529296875,37930.612,49874.62389999999,52392.3729
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,cat_sklearn,16,272,40.533177389705884,6.600997357536762,34.83737683823529,45.62349494485294,541.6625,1520.8203999999996,2296.442910000002
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_onnx,4096,5,22.995381201171877,1.2509312500000007,21.25617734375,34.5752861328125,91719.949,138636.1948,146570.19637999998
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_onnx,4,1182,38.81867470389171,3.0824633037225126,34.99749725042301,43.15247673434856,145.711,231.88884999999996,317.89117999999996
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_sklearn,1,194,872.7340309278351,54.80132989690719,826.3135618556701,951.7011597938144,840.3935,1230.2727,1512.6041100000004
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_dmatrix,16384,5,11.979184423828125,0.19325361328125013,11.474958239746094,20.12231936035156,193549.415,341248.03039999993,368548.5515
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_sklearn,4096,5,23.480969580078128,3.164191186523439,15.47667294921875,25.353891699218753,94906.642,105863.4013,109138.54266
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_sklearn,64,104,27.51834465144231,3.7137145432692336,24.695982271634616,39.40581475360577,1691.993,3020.6726499999995,3762.4485299999997
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_onnx,16384,5,26.05120831298828,4.202133099365234,23.05740905761719,35.70208822021484,408605.522,598110.2633,626963.62668
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,cat_onnx,32,135,29.876548611111108,1.882686574074075,28.397601157407408,33.8246912037037,913.617,1381.878,1628.8706400000003
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_inplace,4096,5,12.027395312500001,1.3531606689453124,10.95121689453125,13.335557470703124,47789.689,62711.93149999998,72137.67048
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,cat_onnx,512,10,26.4406333984375,1.6834068359374967,25.029783203125,29.474510546875,13320.6325,16416.723199999997,19710.12914
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_onnx,512,13,22.72292082331731,0.8566436298076923,21.82510546875,24.38900480769231,11191.851,13809.689,15094.611200000012
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,cat_sklearn,4,307,173.92815879478826,39.477221498371364,135.0120464169381,207.68448697068402,551.628,1565.0813999999998,2453.450239999999
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,cat_onnx,128,30,44.28906979166667,2.9935953125000054,39.50012161458333,49.15867630208333,5538.9685,6964.045400000002,8070.5428699999975
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_sklearn,4096,5,33.943333593750005,2.14674448242188,32.4306392578125,36.549676025390625,140187.509,160227.50559999997,166954.08186
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_inplace,256,38,14.983900699013159,0.314974300986842,14.491689967105263,16.132177220394738,3679.8289999999997,4661.174599999999,5796.196919999999
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_booster,128,35,45.344373437499996,4.015011718749996,42.472900669642854,53.32592433035714,5843.265,7439.8748,8904.42004
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_onnx,8,460,49.345494021739135,4.923815353260871,44.019526902173915,51.68321548913044,373.8605,487.053,704.0103
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_sklearn,8,103,172.4236990291262,67.65266808252431,129.8970400485437,262.81933252427183,1464.998,2117.9497999999994,3275.6758400000094
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_dmatrix,4096,5,12.45688330078125,0.6774112792968747,11.613663623046875,13.177066455078126,48960.269,61726.81299999999,69506.71502
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_onnx,16384,5,22.974174340820312,10.684440124511717,22.50377537841797,36.982917749023436,383135.104,605287.4879000001,644694.03408
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_dmatrix,1,304,515.8989868421053,35.92729111842107,470.02495723684206,679.9485986842105,470.0265,809.6834499999999,1474.08426
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_sklearn,64,41,53.27332278963415,4.316428925304876,49.992501905487806,66.6564268292683,3239.82,4769.1715,5441.445
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_sklearn,256,37,15.833318940033783,1.0320835092905405,14.84415793918919,18.06248184121622,3825.096,4977.1322,6613.1079199999995
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_onnx,2,1447,50.50479509329647,14.062719592259846,38.735865238424324,68.7210387007602,102.456,153.7203999999999,237.8694
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_onnx,128,31,40.42082157258064,3.2051972026209654,36.98854334677419,44.90176234879033,5032.636,6367.959,7073.992
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_sklearn,16384,5,36.03504558105468,5.553445874023431,32.21149169921875,48.89710205078125,567208.693,796666.9772,851749.7091600001
